date,tier,cumulative_return
2017-05-02,60/40 Benchmark,0.7850680287383627
2017-05-03,60/40 Benchmark,0.7812987244081475
2017-05-04,60/40 Benchmark,0.7828167815560096
2017-05-05,60/40 Benchmark,0.7908279113719314
2017-05-08,60/40 Benchmark,0.794373651579245
2017-05-09,60/40 Benchmark,0.7946960355470012
2017-05-10,60/40 Benchmark,0.790114299530539
2017-05-11,60/40 Benchmark,0.7880767834362736
2017-05-12,60/40 Benchmark,0.7909666364252053
2017-05-15,60/40 Benchmark,0.7958027122904736
2017-05-16,60/40 Benchmark,0.791357745295719
2017-05-17,60/40 Benchmark,0.7660120894523355
2017-05-18,60/40 Benchmark,0.7777150693280528
2017-05-19,60/40 Benchmark,0.7896813351291292
2017-05-22,60/40 Benchmark,0.7986070155594567
2017-05-23,60/40 Benchmark,0.8006369881507795
2017-05-24,60/40 Benchmark,0.8050339392811527
2017-05-25,60/40 Benchmark,0.8165855750473947
2017-05-26,60/40 Benchmark,0.8168739763459627
2017-05-30,60/40 Benchmark,0.8248301554488813
2017-05-31,60/40 Benchmark,0.8280929922826408
2017-06-01,60/40 Benchmark,0.8337485800263922
2017-06-02,60/40 Benchmark,0.8457251474923306
2017-06-05,60/40 Benchmark,0.8433187834973035
2017-06-06,60/40 Benchmark,0.8367109708357241
2017-06-07,60/40 Benchmark,0.8415046853131147
2017-06-08,60/40 Benchmark,0.8344531775342332
2017-06-09,60/40 Benchmark,0.8278349420345985
2017-06-12,60/40 Benchmark,0.8247583831587282
2017-06-13,60/40 Benchmark,0.8299431638357226
2017-06-14,60/40 Benchmark,0.8313940494707086
2017-06-15,60/40 Benchmark,0.8294555055201516
2017-06-16,60/40 Benchmark,0.8268484335242121
2017-06-19,60/40 Benchmark,0.8378685857112989
2017-06-20,60/40 Benchmark,0.8299291060175715
2017-06-21,60/40 Benchmark,0.8325036987988592
2017-06-22,60/40 Benchmark,0.8281497131172484
2017-06-23,60/40 Benchmark,0.8311437424739763
2017-06-26,60/40 Benchmark,0.832566120445777
2017-06-27,60/40 Benchmark,0.8113906672762319
2017-06-28,60/40 Benchmark,0.8183166868129645
2017-06-29,60/40 Benchmark,0.7960173731014102
2017-06-30,60/40 Benchmark,0.8043977897427543
2017-07-03,60/40 Benchmark,0.8022169621768314
2017-07-05,60/40 Benchmark,0.8052846055003755
2017-07-06,60/40 Benchmark,0.7902550914145723
2017-07-07,60/40 Benchmark,0.799533526356689
2017-07-10,60/40 Benchmark,0.8001027422090996
2017-07-11,60/40 Benchmark,0.7976934179036765
2017-07-12,60/40 Benchmark,0.8122581384209497
2017-07-13,60/40 Benchmark,0.8089988486497934
2017-07-14,60/40 Benchmark,0.8193092337981622
2017-07-17,60/40 Benchmark,0.8195324755115576
2017-07-18,60/40 Benchmark,0.8222420264154915
2017-07-19,60/40 Benchmark,0.8294488586113178
2017-07-20,60/40 Benchmark,0.8388424381805311
2017-07-21,60/40 Benchmark,0.8408444236921908
2017-07-24,60/40 Benchmark,0.8333669840685105
2017-07-25,60/40 Benchmark,0.8304467450579827
2017-07-26,60/40 Benchmark,0.8491230405693058
2017-07-27,60/40 Benchmark,0.8696087471881608
2017-07-28,60/40 Benchmark,0.8583853671261739
2017-07-31,60/40 Benchmark,0.8585613428115513
2017-08-01,60/40 Benchmark,0.8785640903007406
2017-08-02,60/40 Benchmark,0.8726488459110411
2017-08-03,60/40 Benchmark,0.8754546970323862
2017-08-04,60/40 Benchmark,0.8737398882728282
2017-08-07,60/40 Benchmark,0.8766131493362992
2017-08-08,60/40 Benchmark,0.8736635868092044
2017-08-09,60/40 Benchmark,0.8658899586680668
2017-08-10,60/40 Benchmark,0.84934428794581
2017-08-11,60/40 Benchmark,0.8526492409276736
2017-08-14,60/40 Benchmark,0.8680530455484123
2017-08-15,60/40 Benchmark,0.867716584066651
2017-08-16,60/40 Benchmark,0.8711087508548601
2017-08-17,60/40 Benchmark,0.8453808327569179
2017-08-18,60/40 Benchmark,0.838315225635027
2017-08-21,60/40 Benchmark,0.8415738813512565
2017-08-22,60/40 Benchmark,0.8570280077016625
2017-08-23,60/40 Benchmark,0.8509487874458674
2017-08-24,60/40 Benchmark,0.847909106850341
2017-08-25,60/40 Benchmark,0.8501572936685307
2017-08-28,60/40 Benchmark,0.8515382343868927
2017-08-29,60/40 Benchmark,0.8541335610402339
2017-08-30,60/40 Benchmark,0.8558650033244923
2017-08-31,60/40 Benchmark,0.8598889931435547
2017-09-01,60/40 Benchmark,0.8574947405740097
2017-09-05,60/40 Benchmark,0.8503658742149172
2017-09-06,60/40 Benchmark,0.8447555695696014
2017-09-07,60/40 Benchmark,0.8436252669806639
2017-09-08,60/40 Benchmark,0.8396376304194659
2017-09-11,60/40 Benchmark,0.8565235355171059
2017-09-12,60/40 Benchmark,0.8529092504136295
2017-09-13,60/40 Benchmark,0.8585904587218369
2017-09-14,60/40 Benchmark,0.8613241827401383
2017-09-15,60/40 Benchmark,0.8725484391649418
2017-09-18,60/40 Benchmark,0.8693719430372158
2017-09-19,60/40 Benchmark,0.8767239964288638
2017-09-20,60/40 Benchmark,0.8728742888061432
2017-09-21,60/40 Benchmark,0.8641240703694326
2017-09-22,60/40 Benchmark,0.8630030128037842
2017-09-25,60/40 Benchmark,0.8579259055128037
2017-09-26,60/40 Benchmark,0.8543032025755462
2017-09-27,60/40 Benchmark,0.8543102969926111
2017-09-28,60/40 Benchmark,0.8572381713408392
2017-09-29,60/40 Benchmark,0.8598488551831807
2017-10-02,60/40 Benchmark,0.8640413470919377
2017-10-03,60/40 Benchmark,0.8683213565892063
2017-10-04,60/40 Benchmark,0.8729258606241836
2017-10-05,60/40 Benchmark,0.8837107468353635
2017-10-06,60/40 Benchmark,0.8822160158737922
2017-10-09,60/40 Benchmark,0.8832387147301237
2017-10-10,60/40 Benchmark,0.8935018617867498
2017-10-11,60/40 Benchmark,0.9013276881857673
2017-10-12,60/40 Benchmark,0.8938665536482102
2017-10-13,60/40 Benchmark,0.894371889885148
2017-10-16,60/40 Benchmark,0.8974776237423141
2017-10-17,60/40 Benchmark,0.9053019180362936
2017-10-18,60/40 Benchmark,0.9062906456753328
2017-10-19,60/40 Benchmark,0.9225644352438396
2017-10-20,60/40 Benchmark,0.9316928293948623
2017-10-23,60/40 Benchmark,0.923488475245239
2017-10-24,60/40 Benchmark,0.9277001267584497
2017-10-25,60/40 Benchmark,0.9210317110978294
2017-10-26,60/40 Benchmark,0.9261746916676945
2017-10-27,60/40 Benchmark,0.9534258244305722
2017-10-30,60/40 Benchmark,0.9455799655706265
2017-10-31,60/40 Benchmark,0.9443102710308298
2017-11-01,60/40 Benchmark,0.9460593429335893
2017-11-02,60/40 Benchmark,0.954407997303585
2017-11-03,60/40 Benchmark,0.9615261394282024
2017-11-06,60/40 Benchmark,0.9534283178794045
2017-11-07,60/40 Benchmark,0.961143052630355
2017-11-08,60/40 Benchmark,0.9704589331097271
2017-11-09,60/40 Benchmark,0.9661827378288947
2017-11-10,60/40 Benchmark,0.9611358626550455
2017-11-13,60/40 Benchmark,0.9651843177208479
2017-11-14,60/40 Benchmark,0.964002878627112
2017-11-15,60/40 Benchmark,0.9558038985367125
2017-11-16,60/40 Benchmark,0.9765916927375624
2017-11-17,60/40 Benchmark,0.96958489931917
2017-11-20,60/40 Benchmark,0.9753935983972355
2017-11-21,60/40 Benchmark,0.9850940456558845
2017-11-22,60/40 Benchmark,0.9881218926128672
2017-11-24,60/40 Benchmark,0.9930350299135808
2017-11-27,60/40 Benchmark,0.9985501091661717
2017-11-28,60/40 Benchmark,1.0139534812627145
2017-11-29,60/40 Benchmark,1.014405146844302
2017-11-30,60/40 Benchmark,1.0300575758399422
2017-12-01,60/40 Benchmark,1.023705805563857
2017-12-04,60/40 Benchmark,1.0180847553273091
2017-12-05,60/40 Benchmark,1.0127778979002477
2017-12-06,60/40 Benchmark,1.0185063322859773
2017-12-07,60/40 Benchmark,1.0217274914026793
2017-12-08,60/40 Benchmark,1.0283699466573335
2017-12-11,60/40 Benchmark,1.0426127204686622
2017-12-12,60/40 Benchmark,1.050311849565404
2017-12-13,60/40 Benchmark,1.0628280024709253
2017-12-14,60/40 Benchmark,1.0586392184476225
2017-12-15,60/40 Benchmark,1.06895411134074
2017-12-18,60/40 Benchmark,1.0699121583598763
2017-12-19,60/40 Benchmark,1.0584397733929611
2017-12-20,60/40 Benchmark,1.053019712733637
2017-12-21,60/40 Benchmark,1.0514257711115014
2017-12-22,60/40 Benchmark,1.0435315708943254
2017-12-26,60/40 Benchmark,1.0402400447431082
2017-12-27,60/40 Benchmark,1.041924196636943
2017-12-28,60/40 Benchmark,1.0462199872233224
2017-12-29,60/40 Benchmark,1.0354356302127892
2018-01-02,60/40 Benchmark,1.0441277111945868
2018-01-03,60/40 Benchmark,1.0442221494206314
2018-01-04,60/40 Benchmark,1.0506255766498733
2018-01-05,60/40 Benchmark,1.0652807167348697
2018-01-08,60/40 Benchmark,1.0689188064119892
2018-01-09,60/40 Benchmark,1.0645006551953538
2018-01-10,60/40 Benchmark,1.057049501145138
2018-01-11,60/40 Benchmark,1.0633088929617447
2018-01-12,60/40 Benchmark,1.0799393713066232
2018-01-16,60/40 Benchmark,1.0708019809273224
2018-01-17,60/40 Benchmark,1.0892706105103511
2018-01-18,60/40 Benchmark,1.0835465242767435
2018-01-19,60/40 Benchmark,1.0895576049641051
2018-01-22,60/40 Benchmark,1.1033242310140081
2018-01-23,60/40 Benchmark,1.1019711786198716
2018-01-24,60/40 Benchmark,1.098616650747187
2018-01-25,60/40 Benchmark,1.1153029710484117
2018-01-26,60/40 Benchmark,1.1294589330698503
2018-01-29,60/40 Benchmark,1.1100031096520961
2018-01-30,60/40 Benchmark,1.1008027874615358
2018-01-31,60/40 Benchmark,1.1070934020517806
2018-02-01,60/40 Benchmark,1.1051400535113425
2018-02-02,60/40 Benchmark,1.0710655807398988
2018-02-05,60/40 Benchmark,0.9972272827140838
2018-02-06,60/40 Benchmark,1.0226038848754775
2018-02-07,60/40 Benchmark,1.0145855737165936
2013-02-11,Aggressive,-0.015352240577630294
2013-02-12,Aggressive,-0.009799533380486558
2013-02-13,Aggressive,0.011992572862296047
2013-02-14,Aggressive,0.009948078153723783
2013-02-15,Aggressive,0.0012674177534213182
2013-02-19,Aggressive,0.014097086782155044
2013-02-20,Aggressive,0.005044801568282464
2013-02-21,Aggressive,0.001810839221962457
2013-02-22,Aggressive,0.003260797618671374
2013-02-25,Aggressive,-0.014595767318940966
2013-02-26,Aggressive,-0.01087752147036658
2013-02-27,Aggressive,0.008290998874130873
2013-02-28,Aggressive,0.007572304049135337
2013-03-01,Aggressive,0.01567734941951482
2013-03-04,Aggressive,0.03708904582092809
2013-03-05,Aggressive,0.052923443923123425
2013-03-06,Aggressive,0.04801479006870846
2013-03-07,Aggressive,0.052320501584217194
2013-03-08,Aggressive,0.053220140841539365
2013-03-11,Aggressive,0.04847656330555683
2013-03-12,Aggressive,0.05566215531230223
2013-03-13,Aggressive,0.06009356542523214
2013-03-14,Aggressive,0.039306263052895085
2013-03-15,Aggressive,0.030435323546263104
2013-03-18,Aggressive,0.01750082817968135
2013-03-19,Aggressive,0.011928944418945875
2013-03-20,Aggressive,0.027820280868462
2013-03-21,Aggressive,0.015455680466625932
2013-03-22,Aggressive,0.03240202552708893
2013-03-25,Aggressive,0.02460330348846762
2013-03-26,Aggressive,0.038541630616865774
2013-03-27,Aggressive,0.04889909678865911
2013-03-28,Aggressive,0.05820094205916693
2013-04-01,Aggressive,0.04522526875180999
2013-04-02,Aggressive,0.0516204847881363
2013-04-03,Aggressive,0.04084252965083812
2013-04-04,Aggressive,0.04563258811127491
2013-04-05,Aggressive,0.03206493194503679
2013-04-08,Aggressive,0.04403727008449754
2013-04-09,Aggressive,0.05264771891214859
2013-04-10,Aggressive,0.06596553201128752
2013-04-11,Aggressive,0.08261210575068256
2013-04-12,Aggressive,0.0885990451211971
2013-04-15,Aggressive,0.07092727997857406
2013-04-16,Aggressive,0.08717064839078148
2013-04-17,Aggressive,0.07250224832738916
2013-04-18,Aggressive,0.04984944116435308
2013-04-19,Aggressive,0.056159888306605454
2013-04-22,Aggressive,0.061011909288846145
2013-04-23,Aggressive,0.07752793598201912
2013-04-24,Aggressive,0.07856428736872378
2013-04-25,Aggressive,0.09625775909697021
2013-04-26,Aggressive,0.05041342118880876
2013-04-29,Aggressive,0.03850313890914103
2013-04-30,Aggressive,0.04796334983499695
2013-05-01,Aggressive,0.031533061437284404
2013-05-02,Aggressive,0.05046186219433135
2013-05-03,Aggressive,0.07532311735103936
2013-05-06,Aggressive,0.06622438712532319
2013-05-07,Aggressive,0.06494747333662643
2013-05-08,Aggressive,0.06428582717463516
2013-05-09,Aggressive,0.05789818544379566
2013-05-10,Aggressive,0.06609929466822506
2013-05-13,Aggressive,0.06540179103226618
2013-05-14,Aggressive,0.07915372803108833
2013-05-15,Aggressive,0.08430065566826284
2013-05-16,Aggressive,0.07404856499759371
2013-05-17,Aggressive,0.09039785370368136
2013-05-20,Aggressive,0.08229845495439414
2013-05-21,Aggressive,0.08302557038294944
2013-05-22,Aggressive,0.06152890319414217
2013-05-23,Aggressive,0.057330160575916445
2013-05-24,Aggressive,0.05464534865835735
2013-05-28,Aggressive,0.07165341543483894
2013-05-29,Aggressive,0.06402358342482795
2013-05-30,Aggressive,0.07331574778586836
2013-05-31,Aggressive,0.07507962752200159
2013-06-03,Aggressive,0.07594853788090794
2013-06-04,Aggressive,0.07973108562839815
2013-06-05,Aggressive,0.07767450786359809
2013-06-06,Aggressive,0.07826633716446141
2013-06-07,Aggressive,0.10650182504040195
2013-06-10,Aggressive,0.11573432632099423
2013-06-11,Aggressive,0.09266532526469806
2013-06-12,Aggressive,0.08130808469723583
2013-06-13,Aggressive,0.09689774459352263
2013-06-14,Aggressive,0.0885755058680251
2013-06-17,Aggressive,0.10371958732018083
2013-06-18,Aggressive,0.11298392352264175
2013-06-19,Aggressive,0.12355162606422443
2013-06-20,Aggressive,0.10274530680997174
2013-06-21,Aggressive,0.10187965393135623
2013-06-24,Aggressive,0.0838209934563805
2013-06-25,Aggressive,0.09440052419219613
2013-06-26,Aggressive,0.11993855499910544
2013-06-27,Aggressive,0.12431364900973185
2013-06-28,Aggressive,0.12095008105445748
2013-07-01,Aggressive,0.137545023271487
2013-07-02,Aggressive,0.13793380755571794
2013-07-03,Aggressive,0.1432505547049734
2013-07-05,Aggressive,0.15359810664984064
2013-07-08,Aggressive,0.16173052452072234
2013-07-09,Aggressive,0.16945409821562984
2013-07-10,Aggressive,0.17205297564633448
2013-07-11,Aggressive,0.196528774583429
2013-07-12,Aggressive,0.21304936367589522
2013-07-15,Aggressive,0.2126180403020066
2013-07-16,Aggressive,0.20653670402408997
2013-07-17,Aggressive,0.21593124652412277
2013-07-18,Aggressive,0.2096929551077007
2013-07-19,Aggressive,0.21060127552549668
2013-07-22,Aggressive,0.20822947187894236
2013-07-23,Aggressive,0.20185182751329855
2013-07-24,Aggressive,0.193874540750951
2013-07-25,Aggressive,0.2038599565095227
2013-07-26,Aggressive,0.22128695143808574
2013-07-29,Aggressive,0.2030781596500013
2013-07-30,Aggressive,0.19722787444872525
2013-07-31,Aggressive,0.19318940564005516
2013-08-01,Aggressive,0.20830919263882053
2013-08-02,Aggressive,0.20431659971851013
2013-08-05,Aggressive,0.1980437198952152
2013-08-06,Aggressive,0.19503231165462598
2013-08-07,Aggressive,0.1831517255789259
2013-08-08,Aggressive,0.18328146930504352
2013-08-09,Aggressive,0.18357264676958374
2013-08-12,Aggressive,0.18132533132501805
2013-08-13,Aggressive,0.1765772817178517
2013-08-14,Aggressive,0.16594444729149016
2013-08-15,Aggressive,0.145226089893848
2013-08-16,Aggressive,0.13826078696250077
2013-08-19,Aggressive,0.13699823107289366
2013-08-20,Aggressive,0.14192551093674521
2013-08-21,Aggressive,0.1360010716249913
2013-08-22,Aggressive,0.15363828605666408
2013-08-23,Aggressive,0.15537112126651542
2013-08-26,Aggressive,0.14907340046927908
2013-08-27,Aggressive,0.12990314773649203
2013-08-28,Aggressive,0.13172312743229675
2013-08-29,Aggressive,0.14223390432446226
2013-08-30,Aggressive,0.1327757590171743
2013-09-03,Aggressive,0.15317023966043908
2013-09-04,Aggressive,0.17444093107329817
2013-09-05,Aggressive,0.17413564653772529
2013-09-06,Aggressive,0.1787892968955287
2013-09-09,Aggressive,0.1919553367915603
2013-09-10,Aggressive,0.2008598793252614
2013-09-11,Aggressive,0.20173780958793652
2013-09-12,Aggressive,0.1958666629770851
2013-09-13,Aggressive,0.1961795104723456
2013-09-16,Aggressive,0.19918627737421613
2013-09-17,Aggressive,0.21955507334002067
2013-09-18,Aggressive,0.2762567383887551
2013-09-19,Aggressive,0.2712248017099148
2013-09-20,Aggressive,0.2825940020276765
2013-09-23,Aggressive,0.2679315162411664
2013-09-24,Aggressive,0.272520141469873
2013-09-25,Aggressive,0.2722631575870482
2013-09-26,Aggressive,0.2878628996044259
2013-09-27,Aggressive,0.2817224474193363
2013-09-30,Aggressive,0.27186975420857484
2013-10-01,Aggressive,0.2956681415359801
2013-10-02,Aggressive,0.287284374942153
2013-10-03,Aggressive,0.2660652183538401
2013-10-04,Aggressive,0.28365281233667994
2013-10-07,Aggressive,0.2559719002041234
2013-10-08,Aggressive,0.22866302266775507
2013-10-09,Aggressive,0.21493423493584451
2013-10-10,Aggressive,0.24948625964674687
2013-10-11,Aggressive,0.27045950995569634
2013-10-14,Aggressive,0.27498696811688217
2013-10-15,Aggressive,0.2579264885440442
2013-10-16,Aggressive,0.2695557787050855
2013-10-17,Aggressive,0.2733190783435171
2013-10-18,Aggressive,0.32121396510732914
2013-10-21,Aggressive,0.3181412899492304
2013-10-22,Aggressive,0.3341331367929461
2013-10-23,Aggressive,0.32616687373906905
2013-10-24,Aggressive,0.34846696069373073
2013-10-25,Aggressive,0.4205634985415938
2013-10-28,Aggressive,0.4084958414653439
2013-10-29,Aggressive,0.42666425865179325
2013-10-30,Aggressive,0.41645062895329277
2013-10-31,Aggressive,0.424997825262617
2013-11-01,Aggressive,0.419466764027451
2013-11-04,Aggressive,0.4253477620296471
2013-11-05,Aggressive,0.4213380588807252
2013-11-06,Aggressive,0.41543073834099764
2013-11-07,Aggressive,0.3702558142418795
2013-11-08,Aggressive,0.4019652711732187
2013-11-11,Aggressive,0.4218310809598316
2013-11-12,Aggressive,0.4108732262998145
2013-11-13,Aggressive,0.438197865729711
2013-11-14,Aggressive,0.4630536201950184
2013-11-15,Aggressive,0.4696325503622798
2013-11-18,Aggressive,0.4585843395878775
2013-11-19,Aggressive,0.4473382984556229
2013-11-20,Aggressive,0.4390601587970582
2013-11-21,Aggressive,0.4565976942836327
2013-11-22,Aggressive,0.46888281488185113
2013-11-25,Aggressive,0.4805554070553928
2013-11-26,Aggressive,0.490952688661191
2013-11-27,Aggressive,0.504814731473646
2013-11-29,Aggressive,0.5187828527547418
2013-12-02,Aggressive,0.515563944218697
2013-12-03,Aggressive,0.4930951683890481
2013-12-04,Aggressive,0.4924441134278017
2013-12-05,Aggressive,0.4815017398891237
2013-12-06,Aggressive,0.49443506240903745
2013-12-09,Aggressive,0.48790690874104303
2013-12-10,Aggressive,0.49234176638864513
2013-12-11,Aggressive,0.4726661975524824
2013-12-12,Aggressive,0.4651678001400281
2013-12-13,Aggressive,0.5346642921086742
2013-12-16,Aggressive,0.526585205337784
2013-12-17,Aggressive,0.5175939520099861
2013-12-18,Aggressive,0.5479824154056383
2013-12-19,Aggressive,0.5380131313698093
2013-12-20,Aggressive,0.5652445511422626
2013-12-23,Aggressive,0.5684263724635299
2013-12-24,Aggressive,0.5610050213869995
2013-12-26,Aggressive,0.5746692711237451
2013-12-27,Aggressive,0.5584235630106507
2013-12-30,Aggressive,0.547087913894029
2013-12-31,Aggressive,0.562847606403222
2014-01-02,Aggressive,0.556082419511756
2014-01-03,Aggressive,0.552457726651292
2014-01-06,Aggressive,0.5378490907111748
2014-01-07,Aggressive,0.5573447483943959
2014-01-08,Aggressive,0.5658580740907757
2014-01-09,Aggressive,0.5667828360526463
2014-01-10,Aggressive,0.5628347642674505
2014-01-13,Aggressive,0.5383595117078408
2014-01-14,Aggressive,0.5680153716429874
2014-01-15,Aggressive,0.5760746648938284
2014-01-16,Aggressive,0.5750781284259017
2014-01-17,Aggressive,0.5819138499124932
2014-01-21,Aggressive,0.5957612807403028
2014-01-22,Aggressive,0.60077488342935
2014-01-23,Aggressive,0.5793920387796145
2014-01-24,Aggressive,0.53127435951523
2014-01-27,Aggressive,0.5227053864672013
2014-01-28,Aggressive,0.5475253626904546
2014-01-29,Aggressive,0.5112394793451425
2014-01-30,Aggressive,0.5586640283788078
2014-01-31,Aggressive,0.45622544533638765
2014-02-03,Aggressive,0.41550188971700663
2014-02-04,Aggressive,0.43184000412699297
2014-02-05,Aggressive,0.43774877255153877
2014-02-06,Aggressive,0.46131953035218753
2014-02-07,Aggressive,0.49360556555705903
2014-02-10,Aggressive,0.500326114719982
2014-02-11,Aggressive,0.507196320365142
2014-02-12,Aggressive,0.48394908491307165
2014-02-13,Aggressive,0.5192675615758522
2014-02-14,Aggressive,0.530083199186091
2014-02-18,Aggressive,0.5237727226491247
2014-02-19,Aggressive,0.500857074449822
2014-02-20,Aggressive,0.5117211436803173
2014-02-21,Aggressive,0.5008708741920118
2014-02-24,Aggressive,0.5188014541688564
2014-02-25,Aggressive,0.5266850036258868
2014-02-26,Aggressive,0.5287425728447008
2014-02-27,Aggressive,0.5473351937562585
2014-02-28,Aggressive,0.5431779063144697
2014-03-03,Aggressive,0.5309677520682559
2014-03-04,Aggressive,0.5488027062115111
2014-03-05,Aggressive,0.5703918486513968
2014-03-06,Aggressive,0.5701062506125287
2014-03-07,Aggressive,0.5664958224762975
2014-03-10,Aggressive,0.5573280762276545
2014-03-11,Aggressive,0.5475031494985021
2014-03-12,Aggressive,0.5550364538518548
2014-03-13,Aggressive,0.5468921734579215
2014-03-14,Aggressive,0.5544995725839716
2014-03-17,Aggressive,0.5677531064996437
2014-03-18,Aggressive,0.5779026547738149
2014-03-19,Aggressive,0.55569522827783
2014-03-20,Aggressive,0.5536578702254054
2014-03-21,Aggressive,0.5218577444962196
2014-03-24,Aggressive,0.48709784577419724
2014-03-25,Aggressive,0.4990493961385256
2014-03-26,Aggressive,0.4564527635878226
2014-03-27,Aggressive,0.448730222308511
2014-03-28,Aggressive,0.45220318517704583
2014-03-31,Aggressive,0.4548656254936292
2014-04-01,Aggressive,0.47568579015690826
2014-04-02,Aggressive,0.469887982103113
2014-04-03,Aggressive,0.42709005377160536
2014-04-04,Aggressive,0.390834742634963
2014-04-07,Aggressive,0.36962915598145196
2014-04-08,Aggressive,0.4015880063698942
2014-04-09,Aggressive,0.42841436905428965
2014-04-10,Aggressive,0.37381760233047756
2014-04-11,Aggressive,0.3514292849336971
2014-04-14,Aggressive,0.36967926391787054
2014-04-15,Aggressive,0.37640327835226484
2014-04-16,Aggressive,0.40419268538509123
2014-04-17,Aggressive,0.4165354820201965
2014-04-21,Aggressive,0.43339245131385695
2014-04-22,Aggressive,0.43055908841916746
2014-04-23,Aggressive,0.42106873295154146
2014-04-24,Aggressive,0.44365143777672844
2014-04-25,Aggressive,0.3476346917511619
2014-04-28,Aggressive,0.31872328471002875
2014-04-29,Aggressive,0.3334354433585496
2014-04-30,Aggressive,0.34933665717213125
2014-05-01,Aggressive,0.36499113789703985
2014-05-02,Aggressive,0.3592748116080302
2014-05-05,Aggressive,0.3655084688989527
2014-05-06,Aggressive,0.31742127959389954
2014-05-07,Aggressive,0.2990604888294319
2014-05-08,Aggressive,0.29127091564554264
2014-05-09,Aggressive,0.30560089927258893
2014-05-12,Aggressive,0.3424759077932462
2014-05-13,Aggressive,0.34862385261184414
2014-05-14,Aggressive,0.33071773582860864
2014-05-15,Aggressive,0.3179061855129637
2014-05-16,Aggressive,0.334472187174214
2014-05-19,Aggressive,0.3365253231198668
2014-05-20,Aggressive,0.3429958803560953
2014-05-21,Aggressive,0.3596208920431385
2014-05-22,Aggressive,0.365080898649909
2014-05-23,Aggressive,0.3928491362525979
2014-05-27,Aggressive,0.39765185170505646
2014-05-28,Aggressive,0.3931752111744373
2014-05-29,Aggressive,0.4076866587628116
2014-05-30,Aggressive,0.39811446075042634
2014-06-02,Aggressive,0.3898202885236477
2014-06-03,Aggressive,0.38158626968293174
2014-06-04,Aggressive,0.3805872609540577
2014-06-05,Aggressive,0.4349799025214567
2014-06-06,Aggressive,0.4624437899770677
2014-06-09,Aggressive,0.4567367935377482
2014-06-10,Aggressive,0.4689323143060664
2014-06-11,Aggressive,0.47668114620797475
2014-06-12,Aggressive,0.4445651942033684
2014-06-13,Aggressive,0.4474553647828263
2014-06-16,Aggressive,0.45690631589119324
2014-06-17,Aggressive,0.451094827073395
2014-06-18,Aggressive,0.5131369361805844
2014-06-19,Aggressive,0.4932480315559391
2014-06-20,Aggressive,0.4828112439367085
2014-06-23,Aggressive,0.4915000339838995
2014-06-24,Aggressive,0.478175363956441
2014-06-25,Aggressive,0.48509975509906633
2014-06-26,Aggressive,0.48429048880275705
2014-06-27,Aggressive,0.4761419960538993
2014-06-30,Aggressive,0.4777888480158732
2014-07-01,Aggressive,0.5032004160256598
2014-07-02,Aggressive,0.502144142820868
2014-07-03,Aggressive,0.520754887309073
2014-07-07,Aggressive,0.504991110212252
2014-07-08,Aggressive,0.46657196567458037
2014-07-09,Aggressive,0.485668224495996
2014-07-10,Aggressive,0.48121451884483735
2014-07-11,Aggressive,0.5342393033824615
2014-07-14,Aggressive,0.5635463800923197
2014-07-15,Aggressive,0.5566586419586566
2014-07-16,Aggressive,0.5591976245258692
2014-07-17,Aggressive,0.5417025843574017
2014-07-18,Aggressive,0.5676537386970664
2014-07-21,Aggressive,0.5669462847080682
2014-07-22,Aggressive,0.5734111259761767
2014-07-23,Aggressive,0.5617092340807885
2014-07-24,Aggressive,0.5657601930365987
2014-07-25,Aggressive,0.4756444673743334
2014-07-28,Aggressive,0.46653418965442617
2014-07-29,Aggressive,0.4617848986904336
2014-07-30,Aggressive,0.4658508048908523
2014-07-31,Aggressive,0.421020127832038
2014-08-01,Aggressive,0.40321290358558515
2014-08-04,Aggressive,0.4190427964215371
2014-08-05,Aggressive,0.4183451987671254
2014-08-06,Aggressive,0.41436453212916535
2014-08-07,Aggressive,0.4068589781802361
2014-08-08,Aggressive,0.4255351423831111
2014-08-11,Aggressive,0.43370531560601466
2014-08-12,Aggressive,0.4346640635332122
2014-08-13,Aggressive,0.4613302851164167
2014-08-14,Aggressive,0.48340142589689283
2014-08-15,Aggressive,0.4836062590713166
2014-08-18,Aggressive,0.4948295509541458
2014-08-19,Aggressive,0.503919749912537
2014-08-20,Aggressive,0.5003945796808027
2014-08-21,Aggressive,0.49808891143363554
2014-08-22,Aggressive,0.49674874653011947
2014-08-25,Aggressive,0.5025063427253107
2014-08-26,Aggressive,0.5211333416204993
2014-08-27,Aggressive,0.5243298385626176
2014-08-28,Aggressive,0.5137669091598485
2014-08-29,Aggressive,0.514629186318045
2014-09-02,Aggressive,0.5232532151210199
2014-09-03,Aggressive,0.5173504888578127
2014-09-04,Aggressive,0.5350259159139705
2014-09-05,Aggressive,0.540019593784484
2014-09-08,Aggressive,0.5350713902563142
2014-09-09,Aggressive,0.49589920075132765
2014-09-10,Aggressive,0.49944652657064426
2014-09-11,Aggressive,0.4973321512368847
2014-09-12,Aggressive,0.48850956172780013
2014-09-15,Aggressive,0.4639016475810023
2014-09-16,Aggressive,0.4782563905042929
2014-09-17,Aggressive,0.44516232045678494
2014-09-18,Aggressive,0.4529139278528944
2014-09-19,Aggressive,0.4631924937965741
2014-09-22,Aggressive,0.44687491418792447
2014-09-23,Aggressive,0.4475912584587347
